link,lang,parent_name,child_name,block_index,block_content,content_txt
https://stickerapp.se/blogg/back-paper-print,se,blogg,back-paper-print,4,"<h3 class=""text-center"">Dags att bli kreativ</h3>
<p class=""text-center"">Detta &auml;r n&aring;gra ttillf&auml;llen d&aring; ett klisterm&auml;rke p&aring; baksidan skulle vara f&ouml;rdelaktigt f&ouml;r dig, men det finns s&aring; m&aring;nga andra s&auml;tt. Det enda som kan stoppa dig just nu &auml;r din fantasi. S&aring; anv&auml;nd din kreativitet och <strong>designa ett klisterm&auml;rke med ett tryck p&aring; baksidan som &auml;r unikt, imponerande och roligt.</strong></p>
<p class=""text-center"">&nbsp;</p>
<p class=""text-center""><a class=""btn btn-cta btn-primary"" title=""Skapa unika klisterm&auml;rken med back paper print"" href=""https://stickerapp.se/klistermarken"">SKAPA DITT KLISTERM&Auml;RKE</a></p>
<p class=""text-right"">Skrivet av: Tilda 2022-03-25</p>","Dags att bli kreativ
Detta är några ttillfällen då ett klistermärke på baksidan skulle vara fördelaktigt för dig, men det finns så många andra sätt. Det enda som kan stoppa dig just nu är din fantasi. Så använd din kreativitet och designa ett klistermärke med ett tryck på baksidan som är unikt, imponerande och roligt.
 
SKAPA DITT KLISTERMÄRKE
Skrivet av: Tilda 2022-03-25"
https://stickerapp.com/blog/artist-interview-ashprice,us,blog,artist-interview-ashprice,0,"<h1 class=""text-center"">Behind the scenes with Ashprice</h1>
<p>It&rsquo;s time for another behind the scenes interview with none other than Ashprice. He is an artist known for his American traditional art with a colorful twist.&nbsp;</p>
<p><br />We asked Ashprice some questions so let&rsquo;s see what he has to say.&nbsp;</p>","Behind the scenes with Ashprice
It’s time for another behind the scenes interview with none other than Ashprice. He is an artist known for his American traditional art with a colorful twist. 
We asked Ashprice some questions so let’s see what he has to say. "
https://stickerapp.com/blog/artist-interview-ashprice,us,blog,artist-interview-ashprice,1,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 07px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/20/2ee6941e51307b29af4909db259816db59613ab9_thumb_sm.png"" alt=""Ashprice - Custom PC Sticker"" width=""385"" height=""400"" data-attachment-id=""4542212"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/20/2ee6941e51307b29af4909db259816db59613ab9.jpg"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>Skull Computer&nbsp;</strong></p>
<p class=""text-center"">Die Cut Glitter sticker</p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 07px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/23/ee2ea25be4496e0c28103ea59327c9bd67d81e02_thumb_sm.png"" alt=""Ashprice creating stickers on tablet"" width=""400"" height=""400"" data-attachment-id=""4594662"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/20/c63e222edfcdf097b63aa9b097b84e54d9495e10.jph"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>Ashprice creating stickers</strong></p>
<p class=""text-center"">Soon to be sticker</p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/20/f3ac290abaee6beda7a4d2d8596e77d8e904d267_thumb_sm.png"" alt=""Ashprice - Custom pizza sticker"" width=""385"" height=""400"" data-attachment-id=""4545796"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/20/f3ac290abaee6beda7a4d2d8596e77d8e904d267.jpg"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>Pizza</strong></p>
<p class=""text-center"">Die Cut Glitter Sticker</p>
</div>
</div>
<div id=""gtx-trans"" style=""position: absolute; left: 710px; top: 736.313px;"">
<div class=""gtx-trans-icon"">&nbsp;</div>
</div>"," 



Skull Computer 
Die Cut Glitter sticker



Ashprice creating stickers
Soon to be sticker



Pizza
Die Cut Glitter Sticker



 
"
https://stickerapp.com/blog/artist-interview-ashprice,us,blog,artist-interview-ashprice,2,"<h2 class=""text-center"">We asked Ashprice some questions...</h2>
<p><br />Get a peek behind the scenes of our friend and super talented illustrator Ashprice&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li><strong>How would you define your style?</strong></li>
</ul>
<p>I would say it is a very playful take on traditional tattoo imagery/ flash.&nbsp;</p>
<p>I enjoy drawing the typical American traditional flash subjects like skulls, daggers, eagles, roses etc. but I like to think I inject some kind of reference to pop culture and a playful childish feeling to make it feel exciting and friendly.</p>
<p>&nbsp;</p>
<ul>
<li><strong>What&rsquo;s your favourite technique?</strong></li>
</ul>
<p>My process usually starts with a sketch in Procreate on iPad and then taken into Adobe Illustrator to vectorize and finalize the design. I solely use the trackpad on my laptop to control the pen tool/ anchor points within Illustrator and fill the black/ color in the same way. That&rsquo;s the most efficient and pleasing approach for me.</p>
<p>&nbsp;</p>
<ul>
<li><strong>Who or what is your biggest inspiration/s?</strong></li>
</ul>
<p>My biggest inspiration besides tattoo imagery/ culture is color, in a simplified sense of the word.</p>
<p>I am incredibly inspired by colors and particularly complimenting colors that I see all around me on a daily basis that I mentally transform into color palettes.</p>
<p>&nbsp;</p>
<ul>
<li><strong>How did it all start?</strong></li>
</ul>
<p>I can&rsquo;t say when it started per se although I have always been drawn to art and creating in a bunch of different outlets including drawing, music and crafts. It is often how I communicated throughout my life and a way for me to express myself and to connect not only with others but to myself as well.</p>
<p><br />As far as what I do now being my &ldquo;job&rdquo; and main source of monetary income, I started my Instagram account in 2015 and have been blessed to work with people all over the world since around 2018 and the progress has naturally presented itself as a result of consistency, hard work and gratitude.&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li><strong>Do you have a tip for those who are starting out?</strong></li>
</ul>
<p>Nothing is more important than having fun. It is absolutely fundamental to creating art in my opinion. It is vital that you are joyful and enjoying what you create. Secondly, never compare yourself to others. It makes sense to appreciate others' techniques and approaches to art but there is only one of you and the world always needs more unique input/output.&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li><strong>Favourite app/program?</strong></li>
</ul>
<p>I use Procreate on iPad and Adobe Illustrator so those are my favorite apps for allowing me to do what I do.&nbsp;I also use Adobe Photoshop to put together product mockups etc</p>
<p>.</p>
<hr size=""1"" width=""80%"" />
<p>We thank Ashprice for today, we will surely have more interesting conversations in the future. We at StickerApp will continue to provide intriguing <a title=""StickerApp - Sticker blog"" href=""https://stickerapp.com/blog"">small interviews here on the blog</a></p>","We asked Ashprice some questions...
Get a peek behind the scenes of our friend and super talented illustrator Ashprice 
 

How would you define your style?

I would say it is a very playful take on traditional tattoo imagery/ flash. 
I enjoy drawing the typical American traditional flash subjects like skulls, daggers, eagles, roses etc. but I like to think I inject some kind of reference to pop culture and a playful childish feeling to make it feel exciting and friendly.
 

What’s your favourite technique?

My process usually starts with a sketch in Procreate on iPad and then taken into Adobe Illustrator to vectorize and finalize the design. I solely use the trackpad on my laptop to control the pen tool/ anchor points within Illustrator and fill the black/ color in the same way. That’s the most efficient and pleasing approach for me.
 

Who or what is your biggest inspiration/s?

My biggest inspiration besides tattoo imagery/ culture is color, in a simplified sense of the word.
I am incredibly inspired by colors and particularly complimenting colors that I see all around me on a daily basis that I mentally transform into color palettes.
 

How did it all start?

I can’t say when it started per se although I have always been drawn to art and creating in a bunch of different outlets including drawing, music and crafts. It is often how I communicated throughout my life and a way for me to express myself and to connect not only with others but to myself as well.
As far as what I do now being my “job” and main source of monetary income, I started my Instagram account in 2015 and have been blessed to work with people all over the world since around 2018 and the progress has naturally presented itself as a result of consistency, hard work and gratitude. 
 

Do you have a tip for those who are starting out?

Nothing is more important than having fun. It is absolutely fundamental to creating art in my opinion. It is vital that you are joyful and enjoying what you create. Secondly, never compare yourself to others. It makes sense to appreciate others' techniques and approaches to art but there is only one of you and the world always needs more unique input/output. 
 

Favourite app/program?

I use Procreate on iPad and Adobe Illustrator so those are my favorite apps for allowing me to do what I do. I also use Adobe Photoshop to put together product mockups etc
.

We thank Ashprice for today, we will surely have more interesting conversations in the future. We at StickerApp will continue to provide intriguing small interviews here on the blog"
https://stickerapp.com/blog/artist-interview-ashprice,us,blog,artist-interview-ashprice,3,"<h2 class=""text-center"">Feeling inspired?</h2>
<p>Do you feel inspired to create your own sticker? Yep, now it's time! Bring out your creativity and print your cool illustrations onto a sticker. Let's go it's time for you to be creative! We have lots of <a title=""Sticker materials"" href=""https://stickerapp.com/materials"">materials for stickers</a> to get the right look. Check this out - have you thought about how many <a title=""Custom Sticker usages"" href=""https://stickerapp.com/usages"">uses a sticker has</a>?</p>
<p>&nbsp;</p>
<p class=""text-center""><a class=""btn btn-cta btn-primary"" href=""https://stickerapp.com/custom-stickers"">make custom stickers</a></p>","Feeling inspired?
Do you feel inspired to create your own sticker? Yep, now it's time! Bring out your creativity and print your cool illustrations onto a sticker. Let's go it's time for you to be creative! We have lots of materials for stickers to get the right look. Check this out - have you thought about how many uses a sticker has?
 
make custom stickers"
https://stickerapp.com/blog/artist-interview-ashprice,us,blog,artist-interview-ashprice,4,"<h3 class=""text-center""><strong>See more of Ashprice on Instagram</strong></h3>
<p>&nbsp;</p>
<p class=""text-right""><em>Written by <a href=""https://stickerapp.com/authors"">StickerApp</a> 2022-06-20</em></p>","See more of Ashprice on Instagram
 
Written by StickerApp 2022-06-20"
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,0,"<h1 class=""text-center"">Behind the scenes with Creativepain</h1>
<p>We are pleased to inform you that we had the opportunity to meet the one and only Tyler Pate aka Creativepain. He is known for his cool predominately vector-based art.&nbsp;</p>
<p>We asked Creativepain some questions so let&rsquo;s see what he had to say.&nbsp;</p>","Behind the scenes with Creativepain
We are pleased to inform you that we had the opportunity to meet the one and only Tyler Pate aka Creativepain. He is known for his cool predominately vector-based art. 
We asked Creativepain some questions so let’s see what he had to say. "
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,1,"<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/23/c818a4cd453acf0306d41bbac5d92336a75f0066_thumb_sm.png"" alt=""Die cut stickers - MF Doom - Creativepain"" width=""400"" height=""400"" data-attachment-id=""4594614"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/ff245ee7f2989b742b87812865e3333a9d1f73dc.jpg"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>MF Doom</strong></p>
<p class=""text-center"">Die Cut Stickers</p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/23/394e09f8767732dc6bffb84e6b8386385b92aee6_thumb_sm.png"" alt=""Singel Die Cut sticker MF Doom - Creativepain"" width=""400"" height=""400"" data-attachment-id=""4594616"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/769878141e3e769ce7b44f20d8c0a77391e15d2c.jpg"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>MF Doom</strong></p>
<p class=""text-center"">Die Cut sticker</p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/23/b95f781146b9ac62f93c517e888f187adf9d7fb3_thumb_sm.png"" alt=""MF Doom Sticker - Creativepain"" width=""400"" height=""400"" data-attachment-id=""4594615"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/e78147054d74ee395be7778e86c045c9e7d2e9dd.jpg"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>MF Doom sticker</strong></p>
<p class=""text-center"">Illustration soon to be a sticker</p>
</div>
</div>","


MF Doom
Die Cut Stickers



MF Doom
Die Cut sticker



MF Doom sticker
Illustration soon to be a sticker

"
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,2,"<h2 class=""text-center"">We asked Creativepain some questions...</h2>
<p>&nbsp;</p>
<ul>
<li><strong>How would you define your style?</strong></li>
</ul>
<p>My style is predominately vector-based and consists of clean lines and elements of perspective. I typically blend my vector illustrations with textures and subtle noise, layering my objects until I've achieved a worn and distressed look.</p>
<p>&nbsp;</p>
<ul>
<li><strong>What are your favorite tools of the trade &ndash; your weapon of choice?</strong></li>
</ul>
<p>My must-have tool is my Wacom Cintiq Pro. This tablet has made my process so much faster and fluid.</p>
<p>&nbsp;</p>
<ul>
<li><strong>Who or what is your biggest inspiration/s?</strong></li>
</ul>
<p>I continue to be inspired by all the fantastic artists I find through Instagram. I have a mixture of 3d artists and illustrators that keep me motivated to try new things and stay busy. Other artists like Shapard Fairey, James White, and Arron Draplin have been long-time inspirations.</p>
<p>&nbsp;</p>
<ul>
<li><strong>What do you credit most for having become awesome?</strong></li>
</ul>
<p>I'm not sure if I've made it to the awesome level yet, but that's what keeps me motivated, the pursuit. I love what I do, and I've always wanted to be a graphic designer/illustrator. So every chance I get to create something new, I get obsessed with it and constantly try to push my work to new levels. I'm just having fun, and I think it sometimes shows.</p>
<p>&nbsp;</p>
<ul>
<li><strong>What&rsquo;s your favorite StickerApp material? ;)</strong></li>
</ul>
<p>That's a tough question. It would either be the holographic or glitter; these two materials have been game-changers for me! I'm always excited to see how much better my illustrations look once printed on these materials. These materials are so much fun, and it's hard to beat that.</p>
<p>&nbsp;</p>
<ul>
<li><strong>What makes your art special?</strong></li>
</ul>
<p>I like to think the attention to detail is what makes it stand out. I love spending the extra time on the small hidden details that, once you notice them, you can't unsee them. Ultimately, My goal is to create work that inspires others to create something for themselves, enjoying the creative process and passing it on.</p>
<p>&nbsp;</p>","We asked Creativepain some questions...
 

How would you define your style?

My style is predominately vector-based and consists of clean lines and elements of perspective. I typically blend my vector illustrations with textures and subtle noise, layering my objects until I've achieved a worn and distressed look.
 

What are your favorite tools of the trade – your weapon of choice?

My must-have tool is my Wacom Cintiq Pro. This tablet has made my process so much faster and fluid.
 

Who or what is your biggest inspiration/s?

I continue to be inspired by all the fantastic artists I find through Instagram. I have a mixture of 3d artists and illustrators that keep me motivated to try new things and stay busy. Other artists like Shapard Fairey, James White, and Arron Draplin have been long-time inspirations.
 

What do you credit most for having become awesome?

I'm not sure if I've made it to the awesome level yet, but that's what keeps me motivated, the pursuit. I love what I do, and I've always wanted to be a graphic designer/illustrator. So every chance I get to create something new, I get obsessed with it and constantly try to push my work to new levels. I'm just having fun, and I think it sometimes shows.
 

What’s your favorite StickerApp material? ;)

That's a tough question. It would either be the holographic or glitter; these two materials have been game-changers for me! I'm always excited to see how much better my illustrations look once printed on these materials. These materials are so much fun, and it's hard to beat that.
 

What makes your art special?

I like to think the attention to detail is what makes it stand out. I love spending the extra time on the small hidden details that, once you notice them, you can't unsee them. Ultimately, My goal is to create work that inspires others to create something for themselves, enjoying the creative process and passing it on.
 "
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,3,"<h2 class=""text-center"">Feeling inspired?</h2>
<p>Do you feel inspired to create your own sticker? Yep, now it's time! Bring out your creativity and <a title=""Print illustrations to a sticker"" href=""https://stickerapp.com/stickers"">print your cool illustrations onto a sticker</a>. Let's go it's time for you to be creative! We have <a title=""Lots of materials for stickers"" href=""https://stickerapp.com/materials"">lots of materials</a> for stickers to get the right look. Check this out - have you thought about how many uses a sticker has?</p>
<p>&nbsp;</p>
<p class=""text-center""><a class=""btn btn-cta btn-primary"" href=""https://stickerapp.com/custom-stickers"">Make custom stickers</a>&nbsp;</p>","Feeling inspired?
Do you feel inspired to create your own sticker? Yep, now it's time! Bring out your creativity and print your cool illustrations onto a sticker. Let's go it's time for you to be creative! We have lots of materials for stickers to get the right look. Check this out - have you thought about how many uses a sticker has?
 
Make custom stickers "
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,4,"                [InstagramGallery account=""stickerapp"" title=""Creativepain at Instagram"" tag="""" limit=""1"" cols=""3"" selected=""3579,3422,3271""]
<p class=""text-right""><em>Author: <a href=""https://stickerapp.com/authors"">StickerApp</a> 2022-06-27</em></p>        ","                [InstagramGallery account=""stickerapp"" title=""Creativepain at Instagram"" tag="""" limit=""1"" cols=""3"" selected=""3579,3422,3271""]
Author: StickerApp 2022-06-27 "
https://stickerapp.com/blog/artist-interview-creativepain,us,blog,artist-interview-creativepain,5,                                                , 
https://stickerapp.com/blog/artist-interview-meep,us,blog,artist-interview-meep,0,"<h1 class=""text-center"">Behind the scenes with Meep</h1>
<p>Listen up folks, we have a new behind the scenes interview this week with no other than the talented @meep. Meep is a pop-art artist known for her nostalgic feels with a twist.&nbsp;</p>
<p>&nbsp;</p>
<p>We asked @meep some questions so let&rsquo;s see what she had to say.</p>","Behind the scenes with Meep
Listen up folks, we have a new behind the scenes interview this week with no other than the talented @meep. Meep is a pop-art artist known for her nostalgic feels with a twist. 
 
We asked @meep some questions so let’s see what she had to say."
https://stickerapp.com/blog/artist-interview-meep,us,blog,artist-interview-meep,1,"<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/97a2429feb27d33cde2f8d0df429970cb9e06634_thumb_sm.png"" alt=""Sticker by @amanda.tulacz"" width=""400"" height=""400"" data-attachment-id=""4545843"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/97a2429feb27d33cde2f8d0df429970cb9e06634.jpg"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>art by @Meep</strong></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/23/b58356a7cb882dbe9f8850e775011879feccac65_thumb_sm.png"" alt=""Meep creating soon to be stickers"" width=""400"" height=""400"" data-attachment-id=""4594592"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/372126a0d12c8920665c3b5f296ddfbde25b6174.jpg"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>art by </strong><strong>@Meep</strong></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 1px solid #e8e8e8; background: #FFF; border-radius: 10px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/596a9ae62a10c533bf3da0d04a4a57593d6540c7_thumb_sm.png"" alt=""Sticker by @mashallnicolesmith"" width=""400"" height=""400"" data-attachment-id=""4545849"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/06/22/596a9ae62a10c533bf3da0d04a4a57593d6540c7.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>art by @Meep</strong></p>
</div>
</div>
<div id=""gtx-trans"" style=""position: absolute; left: 217px; top: 95px;"">
<div class=""gtx-trans-icon"">&nbsp;</div>
</div>","


art by @Meep



art by @Meep



art by @Meep



 
"
https://stickerapp.com/blog/artist-interview-meep,us,blog,artist-interview-meep,2,"<h2 class=""text-center"">We asked Meep some questions...</h2>
<p>&nbsp;</p>
<ul>
<li><strong>How would you define your style?</strong></li>
</ul>
<p>I'd define my style as a mix of pop-art and surrealism. I'd say 95% of my work is derivative of some cartoon, some horror movie, some actor, musician/band, etc.</p>
<p>I like to take fun nostalgic feels and flip them, either through some kind of mash-up, or some silly, oftentimes immature, reimagining of the subject.&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li><strong>What&rsquo;s your favorite technique?</strong></li>
</ul>
<p>My favorite technique? Wow... um... everything? Haha! Most of my work is digital, and with digital art I kind of switch up stuff when I get bored (I get bored a lot). With digital, lately, I've really been enjoying editing/manipulating images. I'll use Procreate to add color, repaint/draw in images, it's generally the same idea of most of my digital drawings (mash-ups, etc.) but attempting to play with a more photorealistic look to my work. Two of my favorite pieces I've made with this technique is recreating an Animorphs book cover with my Corgi, Billy, slowly turning him into a loaf of bread/a hotdog.&nbsp;</p>
<p>&nbsp;</p>
<ul>
<li><strong>Who or what is your biggest inspiration/s?</strong></li>
</ul>
<p>My biggest inspiration is my little sister. When she was young she had the wildest imagination, I try to channel that level of imagination into what I do. Growing up, she was really into art, and so every chance I had to get her a present, I'd get her art supplies. I remember I got these huge rolls of paper from my old job, and gave them to her to sketch/paint on, and when I came back a few weeks later she had used up an entire roll! It was crazy stuff too! Sharkplanes (""It's a plane but it's a shark!""), weird scenes with so much going on in them (think Bosch's Triptych but done by a 6 year old), reimaginings of cartoons she liked. I could go off on a list that'd include Warhol, Basquiat, Ray Johnson, etc. but none of them hold a candle to my little sis.</p>
<p>&nbsp;</p>
<ul>
<li><strong>How did it all start?</strong></li>
</ul>
<p>Hmm... It all ""started"" as soon as I could hold a crayon. I've always loved drawing, making things. Meep (the name is actually inspired by my little sister), came about after a long hiatus from art, where I just felt there was something lacking in my life. I wanted to get back into art, and I chose one day to start throwing up handmade stickers, wheat pastes etc. around Madison, WI. Back then it was all physical art. Mostly street art. It wasn't until a few years later that my friend, Nathan, showed me an Ipad Pro for the first time and everything changed! That was about 7 years ago.</p>
<p>&nbsp;</p>
<ul>
<li><strong>Do you have a tip for those who are starting out?</strong></li>
</ul>
<p>My number one tip for artists is inspired by a Charles Bukowski quote, it's actually on his tombstone as well, haha, it simply reads ""don't try"". Now I think he meant something slightly different from what I've adopted it to mean. What ""don't try"" means to ME, as an artist, is, art is something you NEED to do to live. Breathing, eating, drinking, sleeping, ____ing, and ""arting"". You don't ""try"" to do those things. You just do them to live. You don't do those things in hopes of recognition, at least that shouldn't be the reason you do art. If you're doing art for money/recognition, you would probably have a better chance if you tried out for the NFL. I do art to work through the crazy messed up stuff in this world, it's therapy, and I simply hope that it can be a little therapy for the viewer. An escape, even for a second, from reality.</p>
<p>A less deep answer would be to get an Ipad Pro with 256 gb of space! Work your full-time job if you have one and then come home and stay up until 3 am creating, and repeat, because you have to. Ope! I got deep again.</p>
<p>&nbsp;</p>
<ul>
<li><strong>Favorite app/program?&nbsp;</strong></li>
</ul>
<p>My favorite app for art is Procreate. I use it for 99% of my work (I use Adobe Draw for that other 1%). Unless this was a trick question, then obviously my favorite ""app"" is STICKERAPP!!! :P</p>
<p>&nbsp;</p>
<p>Thank you Meep for your kind words and interesting interview, we will surely have more interesting conversations in the future. We at StickerApp will continue to provide intriguing small interviews <a title=""StickerApp Blog"" href=""https://stickerapp.com/blog"">here in the blog</a></p>","We asked Meep some questions...
 

How would you define your style?

I'd define my style as a mix of pop-art and surrealism. I'd say 95% of my work is derivative of some cartoon, some horror movie, some actor, musician/band, etc.
I like to take fun nostalgic feels and flip them, either through some kind of mash-up, or some silly, oftentimes immature, reimagining of the subject. 
 

What’s your favorite technique?

My favorite technique? Wow... um... everything? Haha! Most of my work is digital, and with digital art I kind of switch up stuff when I get bored (I get bored a lot). With digital, lately, I've really been enjoying editing/manipulating images. I'll use Procreate to add color, repaint/draw in images, it's generally the same idea of most of my digital drawings (mash-ups, etc.) but attempting to play with a more photorealistic look to my work. Two of my favorite pieces I've made with this technique is recreating an Animorphs book cover with my Corgi, Billy, slowly turning him into a loaf of bread/a hotdog. 
 

Who or what is your biggest inspiration/s?

My biggest inspiration is my little sister. When she was young she had the wildest imagination, I try to channel that level of imagination into what I do. Growing up, she was really into art, and so every chance I had to get her a present, I'd get her art supplies. I remember I got these huge rolls of paper from my old job, and gave them to her to sketch/paint on, and when I came back a few weeks later she had used up an entire roll! It was crazy stuff too! Sharkplanes (""It's a plane but it's a shark!""), weird scenes with so much going on in them (think Bosch's Triptych but done by a 6 year old), reimaginings of cartoons she liked. I could go off on a list that'd include Warhol, Basquiat, Ray Johnson, etc. but none of them hold a candle to my little sis.
 

How did it all start?

Hmm... It all ""started"" as soon as I could hold a crayon. I've always loved drawing, making things. Meep (the name is actually inspired by my little sister), came about after a long hiatus from art, where I just felt there was something lacking in my life. I wanted to get back into art, and I chose one day to start throwing up handmade stickers, wheat pastes etc. around Madison, WI. Back then it was all physical art. Mostly street art. It wasn't until a few years later that my friend, Nathan, showed me an Ipad Pro for the first time and everything changed! That was about 7 years ago.
 

Do you have a tip for those who are starting out?

My number one tip for artists is inspired by a Charles Bukowski quote, it's actually on his tombstone as well, haha, it simply reads ""don't try"". Now I think he meant something slightly different from what I've adopted it to mean. What ""don't try"" means to ME, as an artist, is, art is something you NEED to do to live. Breathing, eating, drinking, sleeping, ____ing, and ""arting"". You don't ""try"" to do those things. You just do them to live. You don't do those things in hopes of recognition, at least that shouldn't be the reason you do art. If you're doing art for money/recognition, you would probably have a better chance if you tried out for the NFL. I do art to work through the crazy messed up stuff in this world, it's therapy, and I simply hope that it can be a little therapy for the viewer. An escape, even for a second, from reality.
A less deep answer would be to get an Ipad Pro with 256 gb of space! Work your full-time job if you have one and then come home and stay up until 3 am creating, and repeat, because you have to. Ope! I got deep again.
 

Favorite app/program? 

My favorite app for art is Procreate. I use it for 99% of my work (I use Adobe Draw for that other 1%). Unless this was a trick question, then obviously my favorite ""app"" is STICKERAPP!!! :P
 
Thank you Meep for your kind words and interesting interview, we will surely have more interesting conversations in the future. We at StickerApp will continue to provide intriguing small interviews here in the blog"
